"continent","country","GADM_level_1","GADM_level_2","region_custom","region_detail","ISO_2","kingdom","phylum","class","order","group","language","source_link","source_name","year","file_hash"
"North America","Nicaragua",NA,NA,NA,NA,"NI","Animalia","Chordata","Amphibia",NA,"Amphibians","Spanish","http://www.bio-nica.info/RevNicaBiodiv/40-Libro-Rojo-Reptiles-draft.pdf","LIBRO ROJO DE LOS  ANFIBIOS Y REPTILES DE NICARAGUA","2018","bab297bf3fe48c47b304eb9adb14b28b982a3d331a9a76500418ff7a5ca66543"
"North America","Nicaragua",NA,NA,NA,NA,"NI","Animalia","Chordata","Reptilia",NA,"Reptiles","Spanish","http://www.bio-nica.info/RevNicaBiodiv/40-Libro-Rojo-Reptiles-draft.pdf","LIBRO ROJO DE LOS  ANFIBIOS Y REPTILES DE NICARAGUA","2018","bab297bf3fe48c47b304eb9adb14b28b982a3d331a9a76500418ff7a5ca66543"
"North America","Nicaragua",NA,NA,NA,NA,"NI","Animalia","Chordata",NA,NA,"Endangered Vertebrates","Spanish","https://www.scribd.com/document/538143717/Libro-Rojo","Lista roja : especies vertebradas en riesgo de extinción de Nicaragua","2018","e13304e08c9b6e8ae037b2fc3c36318f223fa129bc96b0dc284a53e1728ddfe9"
"North America","Nicaragua",NA,NA,NA,NA,"NI","Animalia","Chordata","Aves",NA,"Birds","Spanish","http://www.bio-nica.info/RevNicaBiodiv/81-lista-patron-aves-Nicaragua.pdf","Lista patrón de las aves de Nicaragua","2023","64b9906f07f66098cf5f9fbf159bc2de101e962c4bbabacf85a2e14b2f91d8bf"
"North America","Nicaragua",NA,NA,NA,NA,"NI","Animalia","Chordata","Aves",NA,"Birds","Spanish","https://mlr.com.ni/wp-content/uploads/2021/06/Catalogo-de-Aves-MLR.pdf","Catálogo de AVES","2021","c7f5ac5443f6583b0e78da1a5d74222655e0ab8be68778d76ae4d89d5156f93b"
"North America","Panama",NA,NA,NA,NA,"PA","Animalia","Chordata","Aves",NA,"Endemic Brids","English","https://www.cpsg.cbsg.org/sites/cbsg.org/files/documents/Panamanian%20Endemic%20Species%20CAMP%20%28Eng%29%20Final%20Report%201994_0.pdf","Convervation assessment and management plan for birds and mammal species endemic to Panama","1994","afa4e062edc854bf6d0498737d29b17565b8ff7b4725250ff14b8ce07b099ac7"
"North America","Panama",NA,NA,NA,NA,"PA","Animalia","Chordata","Mammalia",NA,"Endemic Mammals","English","https://www.cpsg.cbsg.org/sites/cbsg.org/files/documents/Panamanian%20Endemic%20Species%20CAMP%20%28Eng%29%20Final%20Report%201994_0.pdf","Convervation assessment and management plan for birds and mammal species endemic to Panama","1994","afa4e062edc854bf6d0498737d29b17565b8ff7b4725250ff14b8ce07b099ac7"
"North America","Panama",NA,NA,NA,NA,"PA","Animalia",NA,NA,NA,"Protected Animals","Spanish","https://elpaccto.eu/wp-content/uploads/2022/02/Catalogo-de-especies-de-fauna-y-flora-protegidas-mas-traficadas-en-Panama.pdf-LR-4.pdf","Catálogo de especies de fauna y flora protegidas más traficadas en Panamá","2022","new_9591a405d34cd28dd28053bf007a9138"
"North America","Panama",NA,NA,NA,NA,"PA","Plantae",NA,NA,NA,"Protected Plants","Spanish","https://elpaccto.eu/wp-content/uploads/2022/02/Catalogo-de-especies-de-fauna-y-flora-protegidas-mas-traficadas-en-Panama.pdf-LR-4.pdf","Catálogo de especies de fauna y flora protegidas más traficadas en Panamá","2022","new_24a8b9bc81bcd5cf5d010c35eab7309c"
"North America","Panama",NA,NA,NA,NA,"PA","Plantae",NA,NA,NA,"Endangered Plants","Spanish","https://www.gacetaoficial.gob.pa/pdfTemp/28187_A/GacetaNo_28187a_20161229.pdf","LISTADO DE LAS ESPECIES DE FAUNA Y FLORA AMENAZADAS DE PANAMÁ","2016","be6ad4e8e8dc2b6f68a29d4bcc6b442b8225345a2ab8784df6eaf4f719e89b72"
"North America","Panama",NA,NA,NA,NA,"PA","Animalia",NA,NA,NA,"Endangered Fauna","Spanish","https://www.gacetaoficial.gob.pa/pdfTemp/28187_A/GacetaNo_28187a_20161229.pdf","LISTADO DE LAS ESPECIES DE FAUNA Y FLORA AMENAZADAS DE PANAMÁ","2016","be6ad4e8e8dc2b6f68a29d4bcc6b442b8225345a2ab8784df6eaf4f719e89b72"
"North America","Panama",NA,NA,NA,NA,"PA","Animalia",NA,NA,NA,"Fauna","Spanish",NA,"LISTA OFICIAL DE LA REPÚBLICA DE PANAMÁ","1999","0276264c5eb16cb59cfe6402063c4bfb67aec8e5bc6af12bf90c83e9dca901fd"
"North America","Belize",NA,NA,NA,NA,"BZ","Animalia",NA,NA,NA,"Fauna","Spanish","https://portals.iucn.org/library/sites/library/files/documents/RL-72-001.pdf","LISTA ROJA GLOBAL PARA BELICE","1999","0276264c5eb16cb59cfe6402063c4bfb67aec8e5bc6af12bf90c83e9dca901fd"
